Dot Point Measurements

Generated: Wednesday 03 February 2021 10:05:28

Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
IO262.jpg	      0		835	18													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
IO263.jpg	      0		939	1085													Consolidated	Rock	Turf mat	Open		82001002			13.1
IO263.jpg	      0		1059	1181													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			25.6
IO263.jpg	      0		744	1851													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			81.2
IO263.jpg	      0		1030	1418													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.4
IO263.jpg	      0		754	1875													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			83.8
IO263.jpg	      0		744	1356													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			26.7
IO263.jpg	      0		980	373													Consolidated	Rock	Turf mat	Open		82001002			88.0
IO263.jpg	      0		735	1086													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			12.9
IO263.jpg	      0		916	1314													Unknown			Limited					21.8
IO263.jpg	      0		884	1659													Unknown			Limited					59.1
IO263.jpg	      0		704	618													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			60.7
IO263.jpg	      0		980	1318													Unknown			Limited					26.0
IO263.jpg	      0		928	519													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			70.8
IO263.jpg	      0		560	860													Open Water			Open					44.3
IO263.jpg	      0		840	923													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			24.3
IO263.jpg	      0		669	980													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			26.1
IO263.jpg	      0		966	834													Sponges	Erect forms		Open		10000912			37.3
IO263.jpg	      0		808	254													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			100.0
IO263.jpg	      0		854	1771													Consolidated	Rock	Turf mat	Open		82001002			71.5
IO263.jpg	      0		628	1494													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			46.5
IO264.jpg	      0		563	313													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.7
IO264.jpg	      0		714	676													Consolidated	Rock	Turf mat			82001002			48.0
IO264.jpg	      0		928	1908													Consolidated	Rock	Turf mat			82001002			76.3
IO264.jpg	      0		810	629													Consolidated	Rock	Turf mat			82001002			52.0
IO264.jpg	      0		546	955													Unknown			Open					31.8
IO264.jpg	      0		1042	718													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.5
IO264.jpg	      0		1008	1403													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.7
IO264.jpg	      0		748	880													Consolidated	Rock	Turf mat			82001002			27.5
IO264.jpg	      0		785	1842													Consolidated	Rock	Turf mat			82001002			68.7
IO264.jpg	      0		994	1875													Unknown			Limited					74.6
IO264.jpg	      0		975	163													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO264.jpg	      0		617	1820													Hydroids			Open		11001000			68.9
IO264.jpg	      0		670	1117													Sponges	Massive forms		Open		10000903			13.2
IO264.jpg	      0		902	1500													Unknown			Limited					36.2
IO264.jpg	      0		893	1460													Unknown			Limited					32.2
IO264.jpg	      0		763	1302													Consolidated	Rock	Turf mat			82001002			15.4
IO264.jpg	      0		717	1074													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			11.2
IO264.jpg	      0		724	343													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.8
IO264.jpg	      0		786	1364													Consolidated	Rock	Turf mat			82001002			21.2
IO264.jpg	      0		763	1691													Unknown			Limited					53.8
IO266.jpg	      0		1048	1050													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.4
IO266.jpg	      0		736	1725													Open Water			Open					80.1
IO266.jpg	      0		1010	404													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.4
IO266.jpg	      0		684	57													Open Water			Open					100.0
IO266.jpg	      0		1004	1082													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.3
IO266.jpg	      0		694	417													Open Water			Open					61.8
IO266.jpg	      0		573	1129													Open Water			Open					30.1
IO266.jpg	      0		809	630													Open Water			Open					37.7
IO266.jpg	      0		951	1013													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.3
IO266.jpg	      0		660	1432													Open Water			Open					51.0
IO266.jpg	      0		835	1115													Unknown			Open					14.5
IO266.jpg	      0		902	1640													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.3
IO266.jpg	      0		956	802													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.7
IO266.jpg	      0		828	1729													Unknown			Open					80.1
IO266.jpg	      0		760	567													Open Water			Open					44.8
IO266.jpg	      0		599	597													Open Water			Open					47.1
IO266.jpg	      0		604	114													Open Water			Open					95.7
IO266.jpg	      0		889	1819													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.2
IO266.jpg	      0		754	1554													Unknown			Limited					61.7
IO266.jpg	      0		931	753													Unknown			Open					27.7
IO269.jpg	      0		1002	1013													Macroalgae	Erect course branching	Brown	Open		80300904			33.0
IO269.jpg	      0		1052	1356													Macroalgae	Small mixed		Open		80300000			29.2
IO269.jpg	      0		714	774													Unknown			Open					54.8
IO269.jpg	      0		593	1540													Open Water			Open					43.1
IO269.jpg	      0		995	381													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
IO269.jpg	      0		1010	1648													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			51.1
IO269.jpg	      0		798	750													Sponges	Massive forms		Open		10000903			56.1
IO269.jpg	      0		797	1688													Macroalgae	Erect fine branching	Red	Open		90300910			51.2
IO269.jpg	      0		903	747													Sponges	Massive forms		Open		10000903			57.0
IO269.jpg	      0		562	1720													Open Water			Open					62.4
IO269.jpg	      0		676	1161													Unknown			Limited					19.2
IO269.jpg	      0		605	1628													Sponges	Massive forms		Open		10000903			50.8
IO269.jpg	      0		1004	1262													Macroalgae	Small mixed		Open		80300000			20.6
IO269.jpg	      0		841	1313													Unknown			Limited					8.5
IO269.jpg	      0		970	949													Macroalgae	Small mixed		Open		80300000			37.2
IO269.jpg	      0		848	1340													Unknown			Limited					11.7
IO269.jpg	      0		609	1359													Open Water			Open					28.1
IO269.jpg	      0		815	1250													Unknown			Limited					1.6
IO269.jpg	      0		1031	1608													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			48.2
IO269.jpg	      0		664	1324													Unknown			Open					20.6
IO276.jpg	      0		937	1772													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.8
IO276.jpg	      0		770	1170													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.3
IO276.jpg	      0		1052	201													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			84.1
IO276.jpg	      0		1014	928													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.8
IO276.jpg	      0		597	1021													Open Water			Open					32.5
IO276.jpg	      0		1042	785													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.3
IO276.jpg	      0		819	1708													Unknown			Limited					91.1
IO276.jpg	      0		726	737													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.1
IO276.jpg	      0		1016	1772													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO276.jpg	      0		936	251													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.0
IO276.jpg	      0		612	494													Open Water			Open					55.5
IO276.jpg	      0		605	707													Open Water			Open					37.4
IO276.jpg	      0		875	1741													Unknown			Limited					94.9
IO276.jpg	      0		777	224													Sponges	Erect forms		Open		10000912			79.2
IO276.jpg	      0		936	885													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			9.2
IO276.jpg	      0		796	857													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			9.6
IO276.jpg	      0		904	281													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.2
IO276.jpg	      0		953	1039													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			18.1
IO276.jpg	      0		805	1054													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.5
IO276.jpg	      0		1027	600													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.4
IO277.jpg	      0		876	914													Octocoral/Black	Fan (2D)		Open		11168912			6.0
IO277.jpg	      0		915	725													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.2
IO277.jpg	      0		1030	1887													Unknown			Limited					100.0
IO277.jpg	      0		797	1295													Octocoral/Black	Fan (2D)		Open		11168912			40.6
IO277.jpg	      0		788	278													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.3
IO277.jpg	      0		615	939													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.3
IO277.jpg	      0		680	1013													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.3
IO277.jpg	      0		587	336													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.5
IO277.jpg	      0		948	688													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.9
IO277.jpg	      0		1071	1423													Octocoral/Black	Fan (2D)		Open		11168912			58.0
IO277.jpg	      0		1005	1741													Unknown			Limited					85.6
IO277.jpg	      0		794	518													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.1
IO277.jpg	      0		1070	827													Octocoral/Black	Fan (2D)		Open		11168912			24.2
IO277.jpg	      0		770	230													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.1
IO277.jpg	      0		932	1152													Octocoral/Black	Fan (2D)		Open		11168912			28.5
IO277.jpg	      0		615	170													Octocoral/Black	Fan (2D)		Open		11168912			71.7
IO277.jpg	      0		572	174													Octocoral/Black	Fan (2D)		Open		11168912			72.6
IO277.jpg	      0		777	1603													Unknown			Limited					70.5
IO277.jpg	      0		1059	734													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.6
IO277.jpg	      0		614	909													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.8
IO278.jpg	      0		651	488													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.1
IO278.jpg	      0		729	257													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.8
IO278.jpg	      0		571	388													Open Water			Open					53.7
IO278.jpg	      0		752	133													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.7
IO278.jpg	      0		562	1148													Sponges	Massive forms		Open		10000903			40.0
IO278.jpg	      0		1017	609													Bryozoa			Open		20000000			30.7
IO278.jpg	      0		819	1650													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.4
IO278.jpg	      0		906	844													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			7.1
IO278.jpg	      0		1057	776													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.5
IO278.jpg	      0		726	749													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.3
IO278.jpg	      0		1068	1294													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.6
IO278.jpg	      0		959	52													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.3
IO278.jpg	      0		968	60													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.7
IO278.jpg	      0		947	589													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.9
IO278.jpg	      0		707	1452													Unknown			Limited					61.0
IO278.jpg	      0		965	1345													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.6
IO278.jpg	      0		773	20													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.8
IO278.jpg	      0		717	1622													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.5
IO278.jpg	      0		986	1784													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.0
IO278.jpg	      0		840	1856													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO280.jpg	      0		917	1484													Unknown			Limited					67.1
IO280.jpg	      0		1003	241													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.8
IO280.jpg	      0		970	503													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.7
IO280.jpg	      0		654	1482													Open Water			Open					68.8
IO280.jpg	      0		719	6													Open Water			Open					78.2
IO280.jpg	      0		773	1374													Unknown			Open					56.3
IO280.jpg	      0		1008	421													Sponges	Massive forms		Open		10000903			40.5
IO280.jpg	      0		997	1813													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO280.jpg	      0		546	1130													Open Water			Open					42.9
IO280.jpg	      0		578	794													Open Water			Open					25.2
IO280.jpg	      0		949	887													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			13.9
IO280.jpg	      0		735	521													Open Water			Open					28.9
IO280.jpg	      0		861	476													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.6
IO280.jpg	      0		886	1152													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.7
IO280.jpg	      0		548	480													Open Water			Open					42.0
IO280.jpg	      0		704	335													Open Water			Open					47.1
IO280.jpg	      0		799	1397													Unknown			Open					58.3
IO280.jpg	      0		1009	504													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.4
IO280.jpg	      0		1011	910													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.0
IO280.jpg	      0		1071	80													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.7
IO290.jpg	      0		1074	1282													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.5
IO290.jpg	      0		763	1166													Unknown			Limited					24.2
IO290.jpg	      0		741	620													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.6
IO290.jpg	      0		897	305													Sponges	Massive forms		Open		10000903			69.0
IO290.jpg	      0		564	125													Open Water			Open					91.7
IO290.jpg	      0		592	637													Sponges	Massive forms		Open		10000903			40.7
IO290.jpg	      0		747	1079													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.0
IO290.jpg	      0		961	541													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.0
IO290.jpg	      0		943	707													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.0
IO290.jpg	      0		697	928													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.7
IO290.jpg	      0		1053	864													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.9
IO290.jpg	      0		787	1577													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.5
IO290.jpg	      0		738	409													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.9
IO290.jpg	      0		766	1879													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO290.jpg	      0		910	515													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.1
IO290.jpg	      0		1071	1285													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.6
IO290.jpg	      0		628	1450													Unknown			Open					57.5
IO290.jpg	      0		830	1402													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.9
IO290.jpg	      0		673	926													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.2
IO290.jpg	      0		847	1208													Unknown			Limited					28.3
IO291.jpg	      0		828	1263													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.1
IO291.jpg	      0		593	750													Open Water			Open					42.7
IO291.jpg	      0		570	938													Open Water			Open					29.8
IO291.jpg	      0		665	1295													Open Water			Open					24.1
IO291.jpg	      0		956	1419													Unknown			Limited					35.3
IO291.jpg	      0		983	448													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.0
IO291.jpg	      0		1018	1362													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.9
IO291.jpg	      0		884	1691													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.3
IO291.jpg	      0		817	1322													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.0
IO291.jpg	      0		1052	1571													Unknown			Limited					53.7
IO291.jpg	      0		655	1432													Open Water			Open					36.7
IO291.jpg	      0		700	1004													Open Water			Open					15.2
IO291.jpg	      0		856	1741													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.1
IO291.jpg	      0		559	1153													Open Water			Open					25.8
IO291.jpg	      0		1046	1886													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.4
IO291.jpg	      0		765	926													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.1
IO291.jpg	      0		1002	151													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO291.jpg	      0		666	478													Open Water			Open					66.1
IO291.jpg	      0		632	589													Open Water			Open					56.0
IO291.jpg	      0		888	731													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.4
IO293.jpg	      0		656	239													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.0
IO293.jpg	      0		752	511													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.1
IO293.jpg	      0		918	1780													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.4
IO293.jpg	      0		871	672													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.1
IO293.jpg	      0		696	751													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.5
IO293.jpg	      0		990	1219													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.2
IO293.jpg	      0		915	1771													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.4
IO293.jpg	      0		1008	892													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.1
IO293.jpg	      0		859	249													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.0
IO293.jpg	      0		724	4													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO293.jpg	      0		664	526													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.1
IO293.jpg	      0		589	1545													Unknown			Limited					66.1
IO293.jpg	      0		699	1385													Unknown			Limited					46.6
IO293.jpg	      0		852	176													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.5
IO293.jpg	      0		639	1185													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.8
IO293.jpg	      0		865	791													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.8
IO293.jpg	      0		963	1835													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.7
IO293.jpg	      0		999	182													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			82.9
IO293.jpg	      0		874	1613													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.5
IO293.jpg	      0		990	1820													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.6
IO294.jpg	      0		626	1476													Sponges	Erect forms		Open		10000912			56.5
IO294.jpg	      0		835	1347													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.1
IO294.jpg	      0		809	555													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.0
IO294.jpg	      0		1005	579													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.8
IO294.jpg	      0		929	1826													Unknown			Limited					91.1
IO294.jpg	      0		640	1363													Sponges	Erect forms		Open		10000912			44.9
IO294.jpg	      0		902	22													Bryozoa			Open		20000000			99.3
IO294.jpg	      0		628	259													Bryozoa			Open		20000000			76.2
IO294.jpg	      0		1011	229													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.2
IO294.jpg	      0		572	1893													Open Water			Open					100.0
IO294.jpg	      0		651	961													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			15.7
IO294.jpg	      0		1015	1057													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.3
IO294.jpg	      0		927	70													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.7
IO294.jpg	      0		639	1539													Open Water			Open					62.4
IO294.jpg	      0		1025	1154													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.6
IO294.jpg	      0		546	253													Bryozoa			Open		20000000			79.3
IO294.jpg	      0		989	714													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.9
IO294.jpg	      0		653	1275													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.9
IO294.jpg	      0		1016	1797													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			89.9
IO294.jpg	      0		613	944													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.9
IO295.jpg	      0		890	1783													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO295.jpg	      0		779	1644													Unknown			Limited					84.4
IO295.jpg	      0		964	1263													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.1
IO295.jpg	      0		678	951													Open Water			Open					16.7
IO295.jpg	      0		768	685													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.7
IO295.jpg	      0		962	223													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.6
IO295.jpg	      0		771	1508													Unknown			Limited					69.6
IO295.jpg	      0		820	122													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.6
IO295.jpg	      0		1008	909													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.3
IO295.jpg	      0		631	1346													Open Water			Open					55.3
IO295.jpg	      0		639	695													Open Water			Open					26.6
IO295.jpg	      0		775	1028													Unknown			Limited					17.5
IO295.jpg	      0		645	305													Open Water			Open					64.2
IO295.jpg	      0		1061	1157													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.7
IO295.jpg	      0		984	322													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.9
IO295.jpg	      0		732	355													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.9
IO295.jpg	      0		772	1673													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.7
IO295.jpg	      0		868	656													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.3
IO295.jpg	      0		815	144													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.3
IO295.jpg	      0		590	639													Open Water			Open					34.6
IO297.jpg	      0		553	1590													Open Water			Open					73.9
IO297.jpg	      0		633	806													Open Water			Open					15.2
IO297.jpg	      0		971	36													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.7
IO297.jpg	      0		886	223													Open Water			Open					62.3
IO297.jpg	      0		766	1480													Unknown			Limited					59.9
IO297.jpg	      0		665	740													Open Water			Open					16.0
IO297.jpg	      0		1039	1133													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.3
IO297.jpg	      0		591	1636													Open Water			Open					77.2
IO297.jpg	      0		1015	743													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.2
IO297.jpg	      0		961	1004													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.3
IO297.jpg	      0		591	520													Open Water			Open					37.5
IO297.jpg	      0		834	122													Open Water			Open					71.5
IO297.jpg	      0		737	653													Open Water			Open					20.4
IO297.jpg	      0		700	331													Open Water			Open					51.7
IO297.jpg	      0		1032	507													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.8
IO297.jpg	      0		699	147													Open Water			Open					69.2
IO297.jpg	      0		816	1791													Open Water			Open					90.0
IO297.jpg	      0		999	1271													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.9
IO297.jpg	      0		577	1875													Open Water			Open					100.0
IO297.jpg	      0		548	584													Open Water			Open					34.8
IO298.jpg	      0		989	762													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.8
IO298.jpg	      0		815	1707													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.8
IO298.jpg	      0		1023	242													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.2
IO298.jpg	      0		618	214													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.3
IO298.jpg	      0		1063	1511													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.2
IO298.jpg	      0		898	964													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			11.2
IO298.jpg	      0		737	838													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.6
IO298.jpg	      0		748	608													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.6
IO298.jpg	      0		588	1032													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.0
IO298.jpg	      0		890	1367													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			42.7
IO298.jpg	      0		1020	33													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO298.jpg	      0		704	633													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.9
IO298.jpg	      0		729	1159													Unknown			Limited					20.8
IO298.jpg	      0		747	1435													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.7
IO298.jpg	      0		826	596													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.8
IO298.jpg	      0		576	1720													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.2
IO298.jpg	      0		888	499													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.8
IO298.jpg	      0		637	1747													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			82.4
IO298.jpg	      0		604	1356													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.7
IO298.jpg	      0		698	937													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			10.0
IO299.jpg	      0		706	959													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.0
IO299.jpg	      0		899	524													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.6
IO299.jpg	      0		872	1454													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.3
IO299.jpg	      0		587	562													Unknown			Open					36.1
IO299.jpg	      0		1074	158													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.5
IO299.jpg	      0		1003	1893													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
IO299.jpg	      0		866	55													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.6
IO299.jpg	      0		591	1635													Open Water			Open					77.9
IO299.jpg	      0		948	347													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.0
IO299.jpg	      0		712	457													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.1
IO299.jpg	      0		979	1074													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.1
IO299.jpg	      0		957	614													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.3
IO299.jpg	      0		622	1296													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.7
IO299.jpg	      0		772	1528													Unknown			Limited					64.4
IO299.jpg	      0		1007	1889													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			99.7
IO299.jpg	      0		958	624													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.4
IO299.jpg	      0		805	124													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.0
IO299.jpg	      0		1009	429													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.3
IO299.jpg	      0		595	456													Unknown			Open					43.8
IO299.jpg	      0		747	946													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			12.2
IO3.jpg	      0		700	1896													Macroalgae	Erect fine branching	Red	Open		90300910			100.0
IO3.jpg	      0		624	1291													Unknown			Open					43.5
IO3.jpg	      0		806	1723													Macroalgae	Erect fine branching	Red	Open		90300910			82.1
IO3.jpg	      0		626	1081													Sponges	Small mixed		Open		10000000			26.3
IO3.jpg	      0		947	782													Sponges	Massive forms		Open		10000903			17.5
IO3.jpg	      0		682	668													Sponges	Massive forms		Open		10000903			27.3
IO3.jpg	      0		976	350													Macroalgae	Erect fine branching	Red	Open		90300910			57.5
IO3.jpg	      0		899	290													Macroalgae	Erect fine branching	Red	Open		90300910			61.9
IO3.jpg	      0		768	709													Hydroids					11001000			20.2
IO3.jpg	      0		809	1062													Sponges	Massive forms		Open		10000903			16.0
IO3.jpg	      0		948	989													Sponges	Massive forms		Open		10000903			15.4
IO3.jpg	      0		739	222													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.6
IO3.jpg	      0		1041	826													Sponges	Massive forms		Open		10000903			23.4
